#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
23,Tue Mar 06 22:59:26 EST 2018,63,0,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
24,Wed Mar 07 15:12:32 EST 2018,78,15,Assignment3Suite,BuildTest1+ BuildTest2+ BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
25,Wed Mar 07 15:27:46 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
26,Wed Mar 07 15:28:15 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 , ,
27,Wed Mar 07 15:28:33 EST 2018,84,6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
28,Wed Mar 07 15:30:01 EST 2018,78,-6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4- EverythingTest GetMinTest1 GetMinTest3 , ,
29,Wed Mar 07 15:30:20 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
30,Wed Mar 07 15:32:18 EST 2018,68,-10,Assignment3Suite,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2- BuildTest3- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest3 , ,
31,Wed Mar 07 15:32:57 EST 2018,78,10,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1- GetMinTest3 , ,
32,Wed Mar 07 15:35:47 EST 2018,57,-21,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1- BuildTest2- BuildTest3- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 , ,
33,Wed Mar 07 15:36:16 EST 2018,68,11,Assignment3Suite,BuildTest1+ DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2 BuildTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest3 , ,
34,Wed Mar 07 15:37:13 EST 2018,78,10,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1- GetMinTest3 , ,
35,Wed Mar 07 15:40:19 EST 2018,68,-10,Assignment3Suite,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2- BuildTest3- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest3 , ,
36,Wed Mar 07 15:44:53 EST 2018,68,0,Assignment3Suite,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2 BuildTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest3 , ,
37,Wed Mar 07 15:51:43 EST 2018,84,16,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest3 , ,
38,Wed Mar 07 15:53:31 EST 2018,84,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest3 , ,
39,Wed Mar 07 16:14:57 EST 2018,100,16,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4+ EfficiencyTest1 EverythingTest+ GetMinTest1 GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
40,Wed Mar 07 16:33:31 EST 2018,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
