#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Mon Feb 05 21:53:33 EST 2018,47,12,Assignment1Suite,ClearTest1 GetTest0+ GetTest1 InsertTest2+ SizeTest0 SizeTest1 SizeTest2+ SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 InsertTest3- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
11,Mon Feb 05 21:53:51 EST 2018,47,0,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
12,Mon Feb 05 22:45:19 EST 2018,47,0,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
13,Mon Feb 05 22:52:15 EST 2018,52,5,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 InsertTest3+ SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
14,Mon Feb 05 22:52:25 EST 2018,52,0,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
15,Mon Feb 05 22:54:32 EST 2018,52,0,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
16,Mon Feb 05 23:11:37 EST 2018,52,0,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 EverythingTest0 InsertTest0 InsertTest1 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
17,Mon Feb 05 23:30:06 EST 2018,0,-52,Assignment1Suite, , ,ClearTest0 ClearTest1- EverythingTest0 GetTest0- GetTest1- InsertTest0 InsertTest1 InsertTest2- InsertTest3- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0- SizeTest1- SizeTest2- SizeTest3- , ,
18,Mon Feb 05 23:37:18 EST 2018,0,0,Assignment1Suite, , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,
19,Mon Feb 05 23:41:24 EST 2018,100,100,Assignment1Suite,ClearTest0+ ClearTest1+ EverythingTest0+ GetTest0+ GetTest1+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0+ SizeTest1+ SizeTest2+ SizeTest3+ , , , ,
